ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
7448527,HS249185,07/08/2008 12:00:00 PM,024XX W NORTH AVE,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,1434,014,1,24,06,,,2008,08/17/2015 03:03:40 PM,,,
7448586,HS249197,12/01/2009 05:30:00 PM,055XX S SPAULDING AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,false,0822,008,14,63,26,,,2009,08/17/2015 03:03:40 PM,,,
7448814,HS249397,10/01/2009 12:01:00 AM,061XX W DAKIN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1633,016,38,17,26,,,2009,08/17/2015 03:03:40 PM,,,
7449444,HS250618,06/23/2008 10:00:00 AM,044XX S MOZART ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,false,false,0912,009,14,58,11,,,2008,08/17/2015 03:03:40 PM,,,
7450317,HR678987,12/04/2009 08:00:00 AM,026XX W EVERGREEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,1423,014,26,24,14,,,2009,08/17/2015 03:03:40 PM,,,
7450586,HR376124,06/15/2009 07:30:00 AM,066XX S MOZART ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0831,008,15,66,05,,,2009,08/17/2015 03:03:40 PM,,,
7450779,HR445069,07/23/2009 08:10:00 PM,007XX N STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1832,018,42,8,06,,,2009,08/17/2015 03:03:40 PM,,,
7451111,HS247799,08/01/2007 12:01:00 AM,030XX S INDIANA AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,2112,002,2,35,11,,,2007,08/17/2015 03:03:40 PM,,,
7451201,HS252727,10/10/2009 12:01:00 AM,031XX W 42ND PL,0810,THEFT,OVER $500,RESIDENCE,false,false,0912,009,14,58,06,,,2009,08/17/2015 03:03:40 PM,,,
7451804,HS252330,12/05/2009 10:00:00 AM,040XX N MC VICKER AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1624,016,38,15,06,,,2009,08/17/2015 03:03:40 PM,,,
7451923,HS253414,01/01/2006 12:01:00 AM,022XX N MARMORA AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,false,true,2515,025,37,19,20,,,2006,08/17/2015 03:03:40 PM,,,
7452056,HR607783,10/25/2009 12:00:00 AM,040XX W IRVING PARK RD,0810,THEFT,OVER $500,CTA GARAGE / OTHER PROPERTY,false,false,1722,017,39,16,06,,,2009,08/17/2015 03:03:40 PM,,,
7452094,HS253480,10/14/2009 09:00:00 AM,001XX N SANGAMON ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER,false,false,1212,012,27,28,11,,,2009,08/17/2015 03:03:40 PM,,,
"7452590,HS253683,10/27/2009 08:00:00 AM,065XX S WOOD ST,0810,THEFT,OVER $500,""SCHOOL, PUBLIC, BUILDING"",false,false,0726,007,15,67,06,,,2009,08/17/2015 03:03:40 PM,,,"
7452935,HS254250,09/30/2009 12:00:00 AM,041XX W MONTROSE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,1722,017,45,16,06,,,2009,08/17/2015 03:03:40 PM,,,
7454087,HS255200,05/01/2005 12:00:00 PM,042XX W MONROE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1115,011,28,26,06,,,2005,08/17/2015 03:03:40 PM,,,
7454619,HS255634,10/12/2008 02:00:00 PM,069XX W GRAND AVE,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,2512,025,36,18,06,,,2008,08/17/2015 03:03:40 PM,,,
7455713,HS256795,12/01/2006 12:01:00 AM,012XX S KILDARE AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1011,010,24,29,06,,,2006,08/17/2015 03:03:40 PM,,,
7456280,HS256939,09/01/2008 01:00:00 PM,028XX N OAK PARK AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,OTHER,true,false,2511,025,36,18,17,,,2008,08/17/2015 03:03:40 PM,,,
"7456367,HS257249,10/14/2009 03:30:00 PM,019XX W 43RD ST,1205,DECEPTIVE PRACTICE,""THEFT BY LESSEE,NON-VEH"",OTHER,false,false,0914,009,12,61,11,,,2009,08/17/2015 03:03:40 PM,,,"
7456496,HS257506,07/14/2006 12:00:00 PM,048XX N HARDING AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1712,017,39,14,06,,,2006,08/17/2015 03:03:40 PM,,,
7457158,HS257054,06/30/2006 01:00:00 PM,011XX W 19TH ST,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,false,false,1233,012,25,31,02,,,2006,08/17/2015 03:03:40 PM,,,
7457417,HS247417,06/15/2008 02:00:00 PM,021XX W 18TH ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,true,true,1223,012,25,31,20,,,2008,08/17/2015 03:03:40 PM,,,
7457862,HS259104,01/01/2006 07:00:00 AM,022XX S HALSTED ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,OTHER,false,false,1233,012,25,31,06,,,2006,08/17/2015 03:03:40 PM,,,
7458857,HR450386,07/26/2009 11:15:00 PM,022XX W 79TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0835,008,18,70,07,,,2009,08/17/2015 03:03:40 PM,,,
7459171,HS260531,11/18/2008 09:00:00 AM,024XX W DIVISION ST,0810,THEFT,OVER $500,DRUG STORE,false,false,1423,014,26,24,06,,,2008,08/17/2015 03:03:40 PM,,,
7459852,HS261441,05/27/2003 12:00:00 AM,045XX S WHIPPLE ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,false,true,0912,009,14,58,02,,,2003,08/17/2015 03:03:40 PM,,,
7459941,HR299238,05/02/2009 02:00:00 PM,078XX S EMERALD AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0621,006,17,71,06,,,2009,08/17/2015 03:03:40 PM,,,
7460192,HR415605,07/07/2009 08:37:00 AM,079XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,0621,006,17,71,06,,,2009,08/17/2015 03:03:40 PM,,,
7461067,HR566389,10/01/2009 07:50:00 AM,066XX S WABASH AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0322,003,20,69,05,,,2009,08/17/2015 03:03:40 PM,,,
7461716,HS263803,01/28/2002 12:01:00 AM,021XX W 50TH PL,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,0915,009,16,61,02,,,2002,08/17/2015 03:03:40 PM,,,
7462794,HR415698,07/07/2009 09:41:00 AM,079XX S LOOMIS BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,0612,006,21,71,06,,,2009,08/17/2015 03:03:40 PM,,,
7463438,HS265839,03/01/2006 12:00:00 AM,011XX E 47TH ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,2124,002,4,39,02,,,2006,08/17/2015 03:03:40 PM,,,
7465085,HS266965,04/20/2002 12:00:00 PM,011XX W 95TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2213,022,21,73,06,,,2002,08/17/2015 03:03:40 PM,,,
7466723,HS268515,04/01/2007 10:00:00 AM,003XX E 136TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0533,005,9,54,06,,,2007,08/17/2015 03:03:40 PM,,,
7467016,HR151838,10/29/2008 09:00:00 AM,038XX W AUGUSTA BLVD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,1112,011,27,23,18,,,2008,08/17/2015 03:03:40 PM,,,
7476111,HS278335,10/01/2008 12:00:00 AM,014XX S WABASH AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,0132,001,2,33,06,,,2008,08/17/2015 03:03:40 PM,,,
7467519,HS268591,12/16/2003 09:00:00 AM,027XX W MEDILL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1431,014,1,22,06,,,2003,08/17/2015 03:03:40 PM,,,
7467910,HS269727,12/09/2009 08:00:00 PM,084XX S EXCHANGE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0423,004,10,46,05,,,2009,08/17/2015 03:03:40 PM,,,
7469788,HS260631,02/24/2004 09:00:00 AM,012XX W ADAMS ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1213,012,27,28,06,,,2004,08/17/2015 03:03:40 PM,,,
7471084,HS270763,05/01/2008 09:00:00 AM,068XX N NORTHWEST HWY,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1611,016,41,9,26,,,2008,08/17/2015 03:03:40 PM,,,
7472214,HS274115,09/24/2008 06:30:00 PM,020XX N HARLEM AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,2512,025,36,25,26,,,2008,08/17/2015 03:03:40 PM,,,
7474348,HS276418,04/26/2008 12:01:00 AM,011XX N LAWLER AVE,0842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,false,false,1531,015,37,25,06,,,2008,08/17/2015 03:03:40 PM,,,
7476151,HS278212,07/21/2008 10:00:00 AM,054XX S NEENAH AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,false,true,0811,008,23,56,11,,,2008,08/17/2015 03:03:40 PM,,,
7476600,HS278837,01/01/2008 12:01:00 AM,055XX W 64TH PL,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,0813,008,13,64,17,,,2008,08/17/2015 03:03:40 PM,,,
7477529,HS279849,12/18/2006 06:20:00 PM,082XX S MARYLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0631,006,8,44,07,,,2006,08/17/2015 03:03:40 PM,,,
7478476,HS280887,01/01/2003 12:01:00 AM,035XX W 24TH ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1024,010,22,30,02,,,2003,08/17/2015 03:03:40 PM,,,
7478524,HS280842,11/30/2007 12:01:00 AM,027XX W 55TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0824,008,16,63,11,,,2007,08/17/2015 03:03:40 PM,,,
7479778,HS281850,01/01/2008 09:00:00 AM,018XX E 71ST ST,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,false,false,0324,003,5,43,12,,,2008,08/17/2015 03:03:40 PM,,,
7479995,HS281731,04/29/2006 09:00:00 AM,017XX E 91ST ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0413,004,8,48,06,,,2006,08/17/2015 03:03:40 PM,,,
7480488,HS282248,09/01/2004 12:00:00 AM,044XX N WESTERN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,1911,019,47,4,06,,,2004,08/17/2015 03:03:40 PM,,,
7481231,HS283581,08/19/2008 05:00:00 PM,104XX S MARYLAND AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,true,0512,005,9,50,06,,,2008,08/17/2015 03:03:40 PM,,,
7481795,HS284177,10/14/2008 09:00:00 AM,061XX S DREXEL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0313,003,20,42,06,,,2008,08/17/2015 03:03:40 PM,,,
7482723,HS285433,02/01/2005 09:00:00 AM,036XX W 116TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,2211,022,19,74,06,,,2005,08/17/2015 03:03:40 PM,,,
7483498,HR335127,05/22/2009 12:27:00 PM,001XX W 87TH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0634,006,21,44,06,,,2009,08/17/2015 03:03:40 PM,,,
7483768,HR670750,12/01/2009 03:00:00 PM,007XX E 87TH ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0632,006,6,44,06,,,2009,08/17/2015 03:03:40 PM,,,
7484722,HR429592,07/15/2009 03:57:00 AM,008XX E 89TH ST,0460,BATTERY,SIMPLE,STREET,false,false,0632,006,8,44,08B,,,2009,08/17/2015 03:03:40 PM,,,
7484720,HR384585,06/20/2009 01:14:00 AM,079XX S DREXEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0624,006,8,44,08B,,,2009,08/17/2015 03:03:40 PM,,,
"7484962,HR660619,11/25/2009 02:32:24 PM,051XX W HARRISON ST,0460,BATTERY,SIMPLE,""SCHOOL, PUBLIC, BUILDING"",false,false,1533,015,24,25,08B,,,2009,08/17/2015 03:03:40 PM,,,"
7485059,HR711289,12/29/2009 10:00:00 PM,040XX S PRAIRIE AVE,0810,THEFT,OVER $500,STREET,false,false,0214,002,3,38,06,,,2009,08/17/2015 03:03:40 PM,,,
7485436,HS288684,01/01/2007 12:01:00 AM,038XX N WHIPPLE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1733,017,33,16,06,,,2007,08/17/2015 03:03:40 PM,,,
7485667,HS288933,12/21/2009 12:00:00 PM,022XX N LAPORTE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,2522,025,31,19,06,,,2009,08/17/2015 03:03:40 PM,,,
7489067,HS292242,11/13/2009 06:00:00 PM,005XX W OHARE ST,0810,THEFT,OVER $500,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,false,false,1654,016,41,76,06,,,2009,08/17/2015 03:03:40 PM,,,
7488178,HS162084,11/01/2005 12:00:00 PM,048XX W IRVING PARK RD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1634,016,45,15,06,,,2005,08/17/2015 03:03:40 PM,,,
7489614,HR213918,03/13/2009 05:05:00 PM,099XX S DR MARTIN LUTHER KING JR DR,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0511,005,6,49,03,,,2009,08/17/2015 03:03:40 PM,,,
7491281,HS294213,06/15/2009 08:00:00 AM,104XX S AVENUE G,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0432,004,10,52,07,,,2009,08/17/2015 03:03:40 PM,,,
7489298,HS292494,12/05/2007 03:50:00 PM,020XX W CHARLESTON ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1432,014,32,22,06,,,2007,08/17/2015 03:03:40 PM,,,
7492587,HS295650,01/03/2003 03:00:00 PM,026XX N SACRAMENTO AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,1411,014,35,22,26,,,2003,08/17/2015 03:03:40 PM,,,
7489411,HS292737,02/05/2009 05:48:00 PM,015XX N KILDARE AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,2534,025,37,23,06,,,2009,08/17/2015 03:03:40 PM,,,
7489429,HS292520,06/06/2006 12:01:00 AM,040XX S KEDZIE AVE,0810,THEFT,OVER $500,OTHER RAILROAD PROP / TRAIN DEPOT,false,false,0821,008,14,58,06,,,2006,08/17/2015 03:03:40 PM,,,
7495187,HR202399,03/06/2009 08:36:00 PM,038XX W MONROE ST,0483,BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,OTHER,false,false,1122,011,28,26,04B,,,2009,08/17/2015 03:03:40 PM,,,
7495188,HR167454,02/12/2009 07:55:00 PM,010XX N SPRINGFIELD AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,OTHER,false,false,1112,011,27,23,04A,,,2009,08/17/2015 03:03:40 PM,,,
7491207,HS294219,06/01/2009 12:01:00 AM,049XX N MEADE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1622,016,45,11,06,,,2009,08/17/2015 03:03:40 PM,,,
7491463,HS294562,05/01/2009 09:00:00 AM,036XX W DIVERSEY AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2523,025,35,21,06,,,2009,08/17/2015 03:03:40 PM,,,
7491756,HS294666,07/01/2007 12:01:00 AM,045XX S MICHIGAN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0221,002,3,38,06,,,2007,08/17/2015 03:03:40 PM,,,
7492359,HR624816,11/03/2009 09:10:00 PM,074XX S DAMEN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0735,007,17,67,18,,,2009,08/17/2015 03:03:40 PM,,,
7493072,HS296045,01/01/2008 08:00:00 AM,0000X S LA SALLE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,false,false,0112,001,42,32,06,,,2008,08/17/2015 03:03:40 PM,,,
7493320,HS295653,12/12/2007 08:00:00 AM,048XX W RICE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1531,015,37,25,06,,,2007,08/17/2015 03:03:40 PM,,,
7493819,HR602079,10/22/2009 03:03:59 PM,031XX W WALNUT ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1331,012,27,27,18,,,2009,08/17/2015 03:03:40 PM,,,
7493918,HS295801,06/12/2009 09:00:00 AM,079XX S COTTAGE GROVE AVE,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,BANK,false,false,0624,006,6,44,12,,,2009,08/17/2015 03:03:40 PM,,,
7493978,HR633334,11/08/2009 07:53:00 PM,030XX W WALNUT ST,0460,BATTERY,SIMPLE,OTHER,false,false,1331,012,2,27,08B,,,2009,08/17/2015 03:03:40 PM,,,
7493996,HS297245,10/01/2009 12:01:00 AM,048XX W WABANSIA AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,2533,025,37,25,06,,,2009,08/17/2015 03:03:40 PM,,,
7494079,HS290299,10/01/2009 12:00:00 AM,027XX W 38TH ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0913,009,12,58,06,,,2009,08/17/2015 03:03:40 PM,,,
7494822,HR389804,06/22/2009 11:47:00 PM,078XX S HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,0621,006,17,71,05,,,2009,08/17/2015 03:03:40 PM,,,
7494891,HR329780,05/19/2009 04:17:19 PM,018XX W MONTVALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2212,022,19,75,26,,,2009,08/17/2015 03:03:40 PM,,,
7495195,HR132935,01/22/2009 10:15:00 AM,040XX W LAKE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,STREET,false,false,1114,011,28,26,26,,,2009,08/17/2015 03:03:40 PM,,,
7495284,HR429337,07/14/2009 09:28:00 PM,078XX S PEORIA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0621,006,17,71,08B,,,2009,08/17/2015 03:03:40 PM,,,
7495341,HS298820,01/01/2003 12:00:00 PM,027XX W 41ST ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,0912,009,12,58,02,,,2003,08/17/2015 03:03:40 PM,,,
7495375,HS295825,08/11/2008 12:01:00 AM,055XX S MAY ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0712,007,16,68,06,,,2008,08/17/2015 03:03:40 PM,,,
7499770,HR532848,09/12/2009 09:30:45 AM,008XX E 77TH ST,0810,THEFT,OVER $500,RESIDENCE,false,false,0624,006,6,69,06,,,2009,08/17/2015 03:03:40 PM,,,
7495918,HR281622,04/22/2009 02:45:00 PM,011XX W 110TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2234,022,34,75,04A,,,2009,08/17/2015 03:03:40 PM,,,
7496085,HR344596,05/27/2009 11:16:00 PM,091XX S LAFAYETTE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0634,006,21,49,26,,,2009,08/17/2015 03:03:40 PM,,,
7496285,HS299923,11/30/2009 12:00:00 PM,009XX N DRAKE AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,OTHER,false,false,1121,011,27,23,06,,,2009,08/17/2015 03:03:40 PM,,,
"7496311,HR187662,02/25/2009 01:30:00 PM,112XX S WALLACE ST,0460,BATTERY,SIMPLE,""SCHOOL, PUBLIC, BUILDING"",false,false,2233,022,34,49,08B,,,2009,08/17/2015 03:03:40 PM,,,"
7496847,HR350362,05/31/2009 07:40:00 AM,078XX S INGLESIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0624,006,8,69,14,,,2009,08/17/2015 03:03:40 PM,,,
7497140,HS300510,12/31/2006 01:00:00 PM,035XX W LYNDALE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1413,014,26,22,06,,,2006,08/17/2015 03:03:40 PM,,,
7497192,HR303009,05/04/2009 05:30:00 PM,061XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,0311,003,20,40,14,,,2009,08/17/2015 03:03:40 PM,,,
7497224,HR387317,06/21/2009 03:44:00 PM,016XX W 82ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0614,006,18,71,08B,,,2009,08/17/2015 03:03:40 PM,,,
7497589,HR386536,06/21/2009 04:50:00 AM,012XX N AVERS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2535,025,27,23,08B,,,2009,08/17/2015 03:03:40 PM,,,
7497900,HR507592,08/28/2009 11:40:00 AM,079XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0611,006,18,71,08B,,,2009,08/17/2015 03:03:40 PM,,,
7498075,HR329466,05/19/2009 01:00:00 PM,003XX E 71ST ST,2160,NARCOTICS,SALE/DEL DRUG PARAPHERNALIA,SMALL RETAIL STORE,true,false,0322,003,6,69,26,,,2009,08/17/2015 03:03:40 PM,,,
7498272,HS292375,01/01/2007 12:01:00 AM,068XX S WINCHESTER AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0726,007,17,67,06,,,2007,08/17/2015 03:03:40 PM,,,
7498443,HR416435,07/07/2009 04:00:00 PM,085XX S RHODES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0632,006,6,44,14,,,2009,08/17/2015 03:03:40 PM,,,
7498582,HS295731,10/11/2002 09:00:00 AM,0000X S WACKER DR,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,true,false,0111,001,2,32,06,,,2002,08/17/2015 03:03:40 PM,,,
7498931,HS302121,11/01/2007 09:00:00 AM,017XX W TOUHY AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,2423,024,49,1,06,,,2007,08/17/2015 03:03:40 PM,,,
7499342,HS302713,03/03/2008 09:00:00 AM,031XX W LAWRENCE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,1713,017,33,14,06,,,2008,08/17/2015 03:03:40 PM,,,
7499809,HR445444,07/24/2009 12:43:00 AM,017XX W 84TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0614,006,18,71,06,,,2009,08/17/2015 03:03:40 PM,,,
7499981,HR706894,12/25/2009 01:00:00 PM,031XX N CENTRAL PARK AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,2523,025,35,21,07,,,2009,08/17/2015 03:03:40 PM,,,
7500963,HS303988,12/06/2009 05:00:00 PM,016XX S ASHLAND AVE,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,true,false,1222,012,25,31,06,,,2009,08/17/2015 03:03:40 PM,,,
7501249,HS302723,09/02/2009 07:00:00 AM,030XX N LINCOLN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,HOSPITAL BUILDING/GROUNDS,false,false,1931,019,32,6,06,,,2009,08/17/2015 03:03:40 PM,,,
7501401,HR466208,08/04/2009 11:30:00 PM,010XX W 77TH ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,true,0612,006,17,71,04B,,,2009,08/17/2015 03:03:40 PM,,,
7501462,HS291331,05/04/2008 10:00:00 PM,024XX N SPAULDING AVE,0810,THEFT,OVER $500,APARTMENT,false,false,1413,014,35,22,06,,,2008,08/17/2015 03:03:40 PM,,,
7501664,HR509092,08/29/2009 04:00:00 AM,006XX E 80TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0631,006,6,44,14,,,2009,08/17/2015 03:03:40 PM,,,
7501905,HR449702,07/26/2009 03:00:00 PM,085XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0632,006,6,44,06,,,2009,08/17/2015 03:03:40 PM,,,
7502209,HS305272,05/13/2008 10:45:00 AM,071XX S YATES BLVD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,0334,003,5,43,11,,,2008,08/17/2015 03:03:40 PM,,,
7503178,HS306060,07/01/2009 02:00:00 PM,002XX E WALTON ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1833,018,42,8,06,,,2009,08/17/2015 03:03:40 PM,,,
7502768,HS305834,05/13/2010 03:45:00 PM,001XX W ELM ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1824,018,43,8,03,,,2010,08/17/2015 03:03:40 PM,,,
7502861,HS305817,05/25/2008 07:00:00 AM,030XX W CHASE AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,2411,024,50,2,10,,,2008,08/17/2015 03:03:40 PM,,,
7503376,HR430803,07/15/2009 06:37:00 PM,013XX W 112TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2234,022,34,75,05,,,2009,08/17/2015 03:03:40 PM,,,
7504071,HR290427,04/27/2009 03:11:00 PM,010XX N KEELER AVE,0460,BATTERY,SIMPLE,OTHER,false,false,1111,011,37,23,08B,,,2009,08/17/2015 03:03:40 PM,,,
7504649,HS268477,01/01/2008 12:00:00 AM,034XX W 74TH ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,0835,008,18,66,20,,,2008,08/17/2015 03:03:40 PM,,,
7505072,HS308190,12/01/2005 08:00:00 AM,068XX S ST LAWRENCE AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,true,0321,003,6,42,08B,,,2005,08/17/2015 03:03:40 PM,,,
7505156,HR508877,08/28/2009 11:00:00 PM,041XX W OAKDALE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,2523,025,31,21,08A,,,2009,08/17/2015 03:03:40 PM,,,
